date,gold_price,dollar_index,gvz
2025-09-12,3642.635,97.6178,16.38
2025-09-15,3678.885,97.3586,17.9
2025-09-16,3689.59,96.6434,18.37
2025-09-17,3658.89,97.0351,17.41
2025-09-18,3643.77,97.3696,16.45
2025-09-19,3684.65,97.6519,16.76
2025-09-22,3745.845,97.311,18.43
2025-09-23,3762.985,97.2351,19.06
2025-09-24,3735.805,97.8657,18.3
2025-09-25,3748.405,98.4621,19.07
2025-09-26,3758.78,98.1926,18.59
2025-09-29,3832.935,97.9325,19.19
2025-09-30,3857.825,97.8224,19.95
2025-10-09,3975.95,99.4044,21.85
2025-10-10,4017.845,98.8223,23.78
2025-10-13,4110.015,99.2595,24.53
2025-10-14,4141.535,99.0453,26.11
2025-10-15,4206.575,98.6659,27.12
2025-10-16,4326.48,98.3526,32.78
2025-10-17,4251.448,98.5556,31.2
2025-10-20,4355.685,98.6219,31.43
2025-10-21,4124.355,98.9712,29.82
2025-10-22,4097.94,98.9071,27.19
2025-10-23,4126.49,98.9334,26.68
2025-10-24,4111.555,98.9417,24.75
2025-10-27,3981.98,98.8207,23.94
2025-10-28,3951.945,98.7215,24.03
2025-10-29,3929.655,99.1495,24.7
2025-10-30,4024.46,99.5456,24.82
2025-10-31,4002.69,99.7308,22.66
2025-11-03,4001.065,99.8762,21.38
2025-11-04,3931.95,100.2092,21.43
2025-11-05,3979.755,100.1593,20.15
2025-11-06,3976.91,99.6968,20.13
2025-11-07,4000.289,99.5477,20.36
2025-11-10,4115.605,99.6167,23.34
2025-11-11,4125.475,99.4792,23.33
2025-11-12,4194.605,99.4771,25.82
2025-11-13,4170.865,99.176,24.82
2025-11-14,4082.159,99.2845,24.13
2025-11-17,4044.505,99.5317,24.07
2025-11-18,4066.605,99.5932,23.9
2025-11-19,4077.025,100.1249,23.89
2025-11-20,4076.615,100.2193,22.93
2025-11-21,4064.279,100.1527,21.93
2025-11-24,4134.719,100.2026,22.55
2025-11-25,4131.89,99.8123,22.4
2025-11-26,4162.565,99.5885,21.95
2025-11-27,4156.88,99.5527,21.95
2025-11-28,4218.55,99.4391,22.87
2025-12-01,4231.255,99.4081,23.34
2025-12-02,4205.695,99.3208,22.49
2025-12-03,4202.93,98.8659,21.96
2025-12-04,4207.86,99.0602,20.57
2025-12-05,4197.405,98.983,19.92
2025-12-08,4189.885,99.1026,19.58
2025-12-09,4206.59,99.2407,20.35
2025-12-10,4227.645,98.6403,20.2
2025-12-11,4279.1,98.3448,20.97
2025-12-12,4299.285,98.4012,21.46
2025-12-15,4303.995,98.2797,21.2
2025-12-16,4302.84,98.2199,20.18
2025-12-17,4337.335,98.3983,21.22
2025-12-18,4331.239,98.4401,21.31
2025-12-19,4341.058,98.7125,20.72
2025-12-22,4443.97,98.2603,23.8
2025-12-23,4484.88,97.9093,24.53
2025-12-24,4479.39,97.9535,23.81
2025-12-25,4479.39,97.9079,23.81
2025-12-26,4532.505,98.0341,25.78
2025-12-29,4331.958,97.9975,25.71
2025-12-30,4340.128,98.2181,24.83
2025-12-31,4318.258,98.2696,23.92
2026-01-05,4446.889,98.3291,24.25
2026-01-06,4495.14,98.5997,24.82
2026-01-07,4456.07,98.7426,24.13
2026-01-08,4477.555,98.864,24.07
2026-01-09,4509.015,99.1368,23.43
2026-01-12,4598.559,98.8943,25.03
2026-01-13,4585.655,99.1842,23.76
2026-01-14,4626.103,99.0753,23.57
2026-01-15,4615.52,99.3424,22.06
2026-01-16,4599.036,99.3691,22.23
2026-01-19,4671.72,99.0423,22.23
2026-01-20,4762.975,98.5413,24.79
2026-01-21,4832.97,98.7693,26.27
2026-01-22,4938.35,98.2778,28.11
2026-01-23,4981.309,97.5053,30.01
2026-01-26,5009.88,97.0506,32.7
2026-01-27,5180.23,95.7725,33.13
2026-01-28,5413.805,96.352,39.67
2026-01-29,5377.16,96.1643,46.02
2026-01-30,4880.034,97.1152,44.08
2026-02-02,4659.29,97.6129,37.38
2026-02-03,4946.17,97.3872,41.04
2026-02-04,4964.83,97.6518,36.93
2026-02-05,4776.48,97.9585,35.53
2026-02-06,4966.61,97.6102,33.96
2026-02-09,5058.693,96.8526,32.84
2026-02-10,5021.645,96.865,28.86
2026-02-11,5082.863,96.9194,29.38
2026-02-12,4921.63,96.9065,30.23
2026-02-13,5042.205,96.8592,30.84
2026-02-24,5132.01,97.8931,37.55
2026-02-25,5164.31,97.6594,34.96
2026-02-26,5181.245,97.7846,33.07
2026-02-27,5278.26,97.6443,33.23
2026-03-02,5321.43,98.5491,34.83
2026-03-03,5088.33,99.0623,38.77
2026-03-04,5120.543,98.7968,36.48
2026-03-05,5084.69,99.0434,35.31
2026-03-06,5168.006,98.9558,34.26
2026-03-09,5139.57,98.7148,33.52
2026-03-10,5190.097,98.9435,32.11
2026-03-11,5182.875,99.2622,30.68
2026-03-12,5077.94,99.7398,31.09
2026-03-13,5018.098,100.504,32.31
2026-03-16,5003.82,99.8018,30.56
2026-03-17,5006.63,99.5567,27.98
2026-03-18,4813.533,100.2981,29.42
2026-03-19,4650.503,99.1847,31.05
2026-03-20,4491.67,99.51,35.25
2026-03-23,4407.35,99.1597,43.36
2026-03-24,4472.02,99.2283,41.9
2026-03-25,4505.31,99.6329,38.65
2026-03-26,4379.82,99.9172,45.07
2026-03-27,4493.358,100.1745,45.51
2026-03-30,4513.52,100.5054,42.71
2026-03-31,4669.13,99.8817,38.89
2026-04-01,4758.255,99.5539,36.11
2026-04-02,4676.86,100.01,37.85
2026-04-03,4676.86,100.1943,37.85
2026-04-07,4701.4,99.6534,37.43
2026-04-08,4719.35,99.028,34.21
2026-04-09,4763.45,98.8157,31.66
2026-04-10,4746.898,98.6997,30.46
2026-04-13,4742.58,98.4094,30.0
2026-04-14,4842.47,98.0995,31.04
2026-04-15,4797.693,98.0792,29.97
2026-04-16,4787.431,98.2035,28.65
2026-04-17,4837.49,98.2289,28.95
2026-04-20,4822.293,98.0541,28.46
2026-04-21,4719.7,98.3767,29.31
2026-04-22,4739.53,98.6059,27.09
2026-04-23,4704.743,98.8279,27.87
2026-04-24,4708.62,98.5267,25.88
2026-04-27,4681.53,98.49,25.37
2026-04-28,4596.44,98.6293,26.19
2026-04-29,4547.803,98.9532,27.77
2026-04-30,4621.34,98.0997,26.64
2026-05-06,4691.14,98.0266,26.34
2026-05-07,4684.78,98.2807,27.03
2026-05-08,4713.56,97.8485,26.48
2026-05-11,4735.45,97.9413,27.48
2026-05-12,4714.28,98.2839,27.16
2026-05-13,4687.65,98.478,26.56
2026-05-14,4649.5,98.882,25.79
2026-05-15,4539.39,99.2668,26.34
2026-05-18,4566.39,98.9803,26.2
2026-05-19,4481.6,99.3112,26.63
2026-05-20,4543.09,99.1296,25.17
2026-05-21,4542.57,99.2046,24.59
2026-05-22,4508.93,99.3351,23.86
2026-05-25,4568.069,98.9756,23.86
2026-05-26,4507.02,99.1464,24.27
2026-05-27,4455.9,99.2285,24.47
2026-05-28,4495.83,99.0065,24.83
2026-05-29,4538.16,98.9259,24.91
2026-06-01,4484.66,99.1891,25.64
2026-06-02,4491.52,99.2158,24.44
2026-06-03,4434.45,99.4733,24.49
2026-06-04,4474.51,99.4268,23.87
2026-06-05,4328.92,100.0786,28.89
2026-06-08,4329.718,100.0149,27.17
2026-06-09,4260.82,99.997,28.04
2026-06-10,4071.67,100.0435,32.18
2026-06-11,4212.22,99.6932,28.33
2026-06-12,4218.97,99.8037,26.85
2026-06-15,4309.56,99.6638,26.47
2026-06-16,4330.98,99.5171,25.18
2026-06-17,4258.77,100.383,28.45
2026-06-18,4219.485,100.8325,27.9
2026-06-22,4180.87,101.0039,26.15
2026-06-23,4112.07,101.374,27.41
2026-06-24,3991.7,101.5745,31.6
2026-06-25,4023.77,101.4559,29.58
2026-06-26,4088.87,101.3565,27.18
2026-06-29,4015.9,101.1027,27.7
2026-06-30,4007.49,101.1861,27.2
2026-07-01,4030.758,101.414,27.12
2026-07-02,4122.41,100.8652,26.0
2026-07-03,4174.189,100.8749,26.0
